Id,Membership Type,Age,Weight,Height,Gender,Life_Style,BMI,Weight Class,Calories
5357,Monthly,54,21.349749411499563,2.080845981867431,Female,Low Active,4.930749161704599,Underweight,4.930749161704599
5358,Annually,36,74.172002219766,1.5349874140408013,Female,Active,60.520214,Obesity,60.520214
5359,Annually,34,96.9996038386775,1.7367749324177277,Female,Sedentary,32.157544275504975,Obesity,32.157544275504975
5360,Annually,20,67.65129944314461,1.5930717030311987,Male,Active,26.656645464311914,OverWeight,26.656645464311914
5361,Monthly,37,98.84664700798595,1.5355810918960136,Female,Sedentary,41.91953247853816,Obesity,41.91953247853816
5362,Monthly,22,24.147413230719177,1.3266333889609587,Female,Sedentary,13.720463006122584,Underweight,13.720463006122584
5363,Monthly,17,77.0866978591805,1.5310947449307033,Female,Active,32.883293632145545,Obesity,32.883293632145545
5364,Monthly,43,67.78279107444091,1.441411666519836,Female,Low Active,32.62446376073629,Obesity,32.62446376073629
5365,Annually,22,48.271759240090276,1.8479934867280985,Male,Sedentary,14.134884181947594,Underweight,14.134884181947594
5366,Annually,26,90.9986702710157,1.5433788126540553,Female,Active,38.20234111727702,Obesity,38.20234111727702
5367,Annually,43,18.440985308583148,1.84595342705027,Female,Low Active,5.411811266943816,Underweight,5.411811266943816
5368,Annually,60,74.53215389526456,1.485852336534736,Female,Low Active,33.75921729235422,Obesity,33.75921729235422
5369,Monthly,18,76.44289220165979,1.6727368657362465,Female,Sedentary,27.320072853919015,OverWeight,27.320072853919015
5370,Monthly,11,15.969774246025434,1.5784262382961638,Male,Low Active,6.409884346624251,Underweight,6.409884346624251
5371,Monthly,39,72.42762701059974,1.9802863022728894,Male,Active,18.46920872921239,Underweight,18.46920872921239
5372,Annually,51,36.76893640136045,1.4787277443318374,Female,Low Active,63.049011,Obesity,63.049011
5373,Monthly,19,70.88675856714129,2.090686199389756,Female,Sedentary,16.21763093377685,Underweight,16.21763093377685
5374,Annually,40,20.975682988666993,1.9957498960975733,Male,Low Active,5.266279199237919,Underweight,5.266279199237919
5375,Monthly,60,41.34773073760788,1.8291313594962622,Male,Sedentary,12.358389771306303,Underweight,12.358389771306303
5376,Annually,33,18.19932885701397,1.9175587671214485,Female,Sedentary,4.949462150794185,Underweight,4.949462150794185
5377,Annually,58,25.10903019580023,1.5327241653378076,Male,Active,10.688134975029271,Underweight,10.688134975029271
5378,Annually,39,17.954986179366937,1.5696785694577506,Female,Sedentary,7.287249133031177,Underweight,7.287249133031177
5379,Monthly,60,37.58960777106368,1.449643727799535,Female,Low Active,17.887318186844215,Underweight,17.887318186844215
5380,Monthly,14,71.88504122716677,1.9193261983444156,Male,Low Active,19.513759287239097,Normal,19.513759287239097
5381,Annually,59,90.29356366852888,1.5381784088636874,Male,Active,38.16307598268592,Obesity,38.16307598268592
5382,Monthly,39,83.09908575429162,2.024977632357853,Female,Active,20.265428213511317,Normal,20.265428213511317
5383,Monthly,13,23.197843290852497,1.8937501899530822,Male,Low Active,6.46847987790217,Underweight,6.46847987790217
5384,Annually,44,8.68415991087665,1.4613137906250353,Male,Active,4.0666879265745,Underweight,4.0666879265745
5385,Annually,46,39.331167344000505,1.6778276875712363,Female,Sedentary,13.971470647398641,Underweight,13.971470647398641
5386,Monthly,55,58.19717809101192,1.3934004830704647,Female,Low Active,29.97436650432919,Obesity,29.97436650432919
5387,Annually,15,83.40065507647871,1.3354059784439003,Female,Sedentary,46.76735726937468,Obesity,46.76735726937468
5388,Annually,31,53.548777571510286,1.9836811631929094,Male,Active,13.608361023916293,Underweight,13.608361023916293
5389,Annually,19,11.204103836578652,1.9067037695362237,Female,Active,3.0818441660237115,Underweight,3.0818441660237115
5390,Monthly,47,9.494293461950534,1.379540612131329,Male,Sedentary,51.552025,Obesity,68.290645
5391,Annually,55,37.20467886140524,1.916695752789966,Female,Active,10.127242261748142,Underweight,63.2943
5392,Monthly,39,97.10012806812962,2.066077314037029,Female,Active,22.74713287660929,Normal,22.74713287660929
5393,Monthly,33,22.782468328658346,1.6772514347313767,Male,Sedentary,8.098497101927595,Underweight,64.757867
5394,Annually,48,38.70925928670319,1.3535379363025994,Female,Low Active,58.626745,Obesity,58.626745
5395,Monthly,56,94.88304737570631,1.8983228428604924,Male,Active,60.494314,Obesity,60.494314
5396,Monthly,31,48.80950927867604,1.3653634970513533,Male,Low Active,26.182304278552245,OverWeight,26.182304278552245
5397,Annually,22,17.824253214254032,1.9432104493120812,Male,Sedentary,4.720322473306852,Underweight,4.720322473306852
5398,Annually,42,12.220502115851216,2.0411936556756825,Male,Low Active,46.743762,Obesity,46.743762
5399,Annually,53,67.99164909894303,1.7092666972820398,Male,Active,23.27211812876772,Normal,23.27211812876772
5400,Annually,27,73.54480392938193,1.7292690355437683,Male,Low Active,24.59386950932571,Normal,49.888276
5401,Monthly,28,95.50027431215901,1.7684663227897939,Female,Active,30.53592155540425,Obesity,30.53592155540425
5402,Annually,33,48.57799495534557,1.9534240365997046,Female,Active,12.73053135086617,Underweight,43.349137
5403,Monthly,54,40.44925408651359,1.9399836407356141,Male,Sedentary,10.747671453064276,Underweight,10.747671453064276
5404,Monthly,25,43.61237343333696,1.37412497998805,Female,Sedentary,23.097089264640573,Normal,23.097089264640573
5405,Monthly,37,80.29291622554626,1.49054056223784,Female,Low Active,36.140123610003364,Obesity,36.140123610003364
5406,Annually,11,56.87056089571298,2.0061638910152073,Female,Active,14.130407714677872,Underweight,14.130407714677872
5407,Monthly,14,92.85107853373441,1.8494201814997842,Female,Sedentary,27.146620255398933,OverWeight,49.357509
5408,Monthly,23,21.674183596081352,2.0022599406851116,Female,Low Active,5.406321031196197,Underweight,5.406321031196197
5409,Annually,37,66.71895918280558,1.4261431392126298,Male,Low Active,32.803714895392766,Obesity,41.806082
5410,Monthly,44,53.98517362900788,1.3712079150312317,Male,Sedentary,28.712293157522605,OverWeight,28.712293157522605
5411,Annually,36,51.31375456292023,2.0029269763376853,Female,Low Active,12.790972371588245,Underweight,68.355469
5412,Monthly,40,17.623097564738362,1.4197830555369524,Female,Active,8.74255288377481,Underweight,8.74255288377481
5413,Annually,58,5.840400238585616,1.4734245587576156,Female,Active,2.6902138324437854,Underweight,2.6902138324437854
5414,Monthly,49,27.21825677992095,2.0653705742269066,Male,Active,6.380641385841621,Underweight,6.380641385841621
5415,Monthly,50,5.809273107043251,1.3606434934512392,Male,Low Active,57.116816,Obesity,57.116816
5416,Annually,16,52.2275995740695,1.6092139058644368,Female,Low Active,41.989066,Obesity,41.989066
5417,Monthly,15,22.456589090466533,2.0931653739505514,Male,Low Active,5.125505556736547,Underweight,5.125505556736547
5418,Annually,16,33.49460569656432,2.071269906529795,Female,Low Active,7.807310986830112,Underweight,7.807310986830112
5419,Monthly,39,38.63334977971902,1.7930032031469838,Male,Active,12.017115499103625,Underweight,12.017115499103625
5420,Annually,45,50.75489608120373,1.3520503184782602,Male,Sedentary,27.764651929210586,OverWeight,27.764651929210586
5421,Annually,41,57.464356501075315,1.5192073554220102,Female,Active,53.031593,Obesity,53.031593
5422,Annually,52,25.466852042718195,1.8658866201622217,Female,Low Active,7.314838872880517,Underweight,7.314838872880517
5423,Monthly,23,34.01410682309096,1.3550870954684766,Female,Active,18.523568354710605,Normal,18.523568354710605
5424,Annually,18,7.577028730682171,1.9094339754892349,Female,Low Active,57.801059,Obesity,57.62074
5425,Monthly,44,62.364910882135774,2.0418794125645365,Female,Active,14.958227199114612,Underweight,14.958227199114612
5426,Annually,57,89.92768765662345,1.818025938901431,Female,Active,27.20779056003927,OverWeight,27.20779056003927
5427,Monthly,40,79.79491506899056,1.3902973059245103,Female,Active,41.28191681774811,Obesity,46.058163
5428,Monthly,44,67.00908990786155,1.5271805488379768,Female,Low Active,65.209496,Obesity,65.209496
5429,Monthly,56,53.09110403706344,1.4749186863519954,Male,Sedentary,24.405381498635577,Normal,24.405381498635577
5430,Monthly,32,14.72522608261998,1.4232060811022345,Female,Low Active,7.269865732607139,Underweight,7.269865732607139
5431,Monthly,55,13.618570497394066,1.515912246657767,Female,Low Active,5.926296831377843,Underweight,5.926296831377843
5432,Monthly,35,16.506094985138148,1.3592849025473128,Female,Active,8.93353520985433,Underweight,8.93353520985433
5433,Monthly,55,68.29030430732634,1.7352935940583127,Male,Active,22.678437063616734,Normal,22.678437063616734
5434,Monthly,33,57.253593240504856,1.8364675914869175,Male,Low Active,16.976033004011377,Underweight,16.976033004011377
5435,Annually,50,95.29134070728082,1.658524642232924,Male,Sedentary,34.642528273498705,Obesity,34.642528273498705
5436,Annually,54,67.60508296775642,2.009724294931416,Male,Active,16.73810873907518,Underweight,16.73810873907518
5437,Annually,30,19.589202615355312,1.848576598990875,Female,Active,51.362813,Obesity,51.362813
5438,Annually,18,92.97610731095433,1.7052224755405265,Male,Low Active,31.97490500957713,Obesity,31.97490500957713
5439,Monthly,33,39.69863616533581,1.7301830819058233,Female,Active,13.26146382068956,Underweight,13.26146382068956
5440,Annually,59,4.24656422062539,1.786036535963477,Female,Sedentary,1.3312420239922371,Underweight,68.82718
5441,Monthly,39,64.33645924030463,1.439119203249207,Male,Sedentary,31.064446448344672,Obesity,31.064446448344672
5442,Monthly,32,52.039665217041275,1.9867691624851327,Male,Low Active,13.183771673617288,Underweight,13.183771673617288
5443,Monthly,26,47.48448334600658,1.4371745166299186,Male,Active,22.989668091695933,Normal,22.989668091695933
5444,Annually,36,84.31438745161235,1.5502966451907993,Male,Active,35.081008893050395,Obesity,35.081008893050395
5445,Monthly,40,58.7662292895074,1.859527015971585,Female,Sedentary,16.99506541653071,Underweight,16.99506541653071
5446,Annually,33,25.654551050371303,1.5584462768465897,Male,Low Active,10.562841120655744,Underweight,10.562841120655744
5447,Annually,29,87.61078705571711,1.4790634494319423,Male,Low Active,40.04828952852133,Obesity,62.999701
5448,Annually,60,83.18645020707154,1.647138945883403,Male,Sedentary,30.661409832288566,Obesity,30.661409832288566
5449,Monthly,51,41.171203406239414,1.7740588815754261,Male,Sedentary,13.081498661317978,Underweight,47.334281
5450,Monthly,46,13.811552583089064,1.495541201374587,Female,Active,6.175124768726312,Underweight,6.175124768726312
5451,Monthly,17,72.95383020420537,1.5628932636947976,Female,Active,46.513714,Obesity,46.513714
5452,Annually,27,62.49522581091823,1.7775903985971286,Male,Active,19.778049065972468,Normal,19.778049065972468
5453,Monthly,35,62.8525279606592,1.3057345906506381,Male,Active,36.86488906157301,Obesity,36.86488906157301
5454,Annually,27,86.30487698405362,1.95681204010219,Female,Active,22.5391282167583,Normal,22.5391282167583
5455,Monthly,58,65.5197411758229,1.3993371007341653,Female,Sedentary,33.46011857079591,Obesity,33.46011857079591
5456,Annually,20,26.627178341264834,1.3688643043803177,Female,Active,14.210336097719798,Underweight,14.210336097719798
5457,Annually,12,7.325337678010191,1.3027637289996685,Male,Active,4.316148038647124,Underweight,4.316148038647124
5458,Monthly,35,87.72436814144653,1.6729443027634876,Male,Active,31.344206817380734,Obesity,31.344206817380734
5459,Monthly,23,99.51111478052219,1.3567923881186257,Male,Active,54.05611061368267,Obesity,54.05611061368267
5460,Annually,18,57.834891437419905,1.962192523920522,Female,Active,44.663708,Obesity,44.663708
5461,Annually,57,38.65492966212654,1.940184225201521,Male,Sedentary,56.156883,Obesity,41.085119
5462,Annually,11,89.97882138782722,1.4975583529780794,Male,Sedentary,40.121096385245615,Obesity,40.121096385245615
5463,Monthly,15,61.7381833656457,1.550922419242815,Female,Low Active,25.66691654019986,OverWeight,25.66691654019986
5464,Monthly,41,55.42041623446453,1.9654066270063029,Male,Active,14.347127276870857,Underweight,14.347127276870857
5465,Monthly,55,93.08001677460037,1.8449081204293454,Female,Sedentary,27.346828561071515,OverWeight,27.346828561071515
5466,Monthly,35,97.59237539983339,1.3554326914694597,Male,Sedentary,53.120233653439875,Obesity,53.120233653439875
5467,Annually,18,53.54534902798987,1.4925366144819914,Female,Active,24.036529691132035,Normal,24.036529691132035
5468,Monthly,38,85.21190327729116,1.5708652627557498,Male,Sedentary,34.53205258835486,Obesity,34.53205258835486
5469,Annually,46,49.398092327624965,1.9679743788055575,Female,Sedentary,68.071124,Obesity,68.071124
5470,Annually,25,55.3515515031188,1.3542172093731235,Male,Low Active,30.182356302527403,Obesity,30.182356302527403
5471,Annually,43,69.79897542906919,1.469078754743694,Female,Sedentary,32.34140562668655,Obesity,32.34140562668655
5472,Monthly,46,13.01370386522523,1.8433057404317945,Male,Active,3.830065214230445,Underweight,3.830065214230445
5473,Monthly,14,68.8760092274964,2.085029759718754,Male,Active,15.843220238448398,Underweight,15.843220238448398
5474,Monthly,54,39.797394855952405,1.4809025233459938,Male,Low Active,18.146868734153347,Underweight,18.146868734153347
5475,Annually,23,18.830562002220557,1.9926394007933548,Female,Sedentary,4.742483787891387,Underweight,4.742483787891387
5476,Monthly,33,87.95653571226381,1.7119742190743148,Male,Low Active,30.010530681782985,Obesity,30.010530681782985
5477,Annually,15,46.43451072593495,1.3146229367821187,Female,Active,26.8681932399608,OverWeight,26.8681932399608
5478,Monthly,56,7.886481307047342,1.8334263137411195,Female,Active,2.3461531488843375,Underweight,2.3461531488843375
5479,Monthly,35,74.92475020094463,2.0486282901357757,Male,Active,17.85249714224114,Underweight,47.506004
5480,Annually,47,19.82158505147362,2.0655777615171815,Female,Active,4.645744076572388,Underweight,4.645744076572388
5481,Monthly,56,52.81776624313388,1.5519332661368808,Male,Active,21.929763357624697,Normal,48.245811
5482,Monthly,33,47.13768449141581,1.8243290595957065,Male,Low Active,14.163216476329998,Underweight,14.163216476329998
5483,Annually,15,69.22423264371847,1.8848158767721022,Female,Active,19.485891833225235,Normal,19.485891833225235
5484,Annually,49,49.60218574193406,1.87123148995004,Female,Sedentary,14.165952445118048,Underweight,40.945169
5485,Annually,57,92.40423910014043,1.515656486058981,Female,Sedentary,40.224469997050186,Obesity,40.224469997050186
5486,Annually,25,14.537646709254737,1.8392700452928492,Female,Active,4.297373631768841,Underweight,4.297373631768841
5487,Annually,12,33.40560562168059,1.6985033156329874,Male,Low Active,11.579413202040252,Underweight,11.579413202040252
5488,Annually,59,32.370214413092505,1.641575042306195,Male,Sedentary,12.012242601677363,Underweight,12.012242601677363
5489,Monthly,15,4.315153593140995,1.8901086318050164,Male,Sedentary,1.2078770444507927,Underweight,1.2078770444507927
5490,Monthly,39,41.66209285394089,1.8338033905792201,Male,Low Active,12.388979655216087,Underweight,12.388979655216087
5491,Annually,34,48.86296847133654,2.0635276509906397,Female,Active,11.475173530169972,Underweight,11.475173530169972
5492,Monthly,16,92.89358146147109,1.7667486615534735,Male,Low Active,29.76022190946394,OverWeight,29.76022190946394
5493,Annually,16,76.4375906456538,1.8058589577097708,Male,Sedentary,23.439013753202087,Normal,63.598875
5494,Annually,33,87.76846345082,1.8870186764491814,Female,Sedentary,24.64825045159646,Normal,24.64825045159646
5495,Monthly,21,51.45381017555768,1.6513770272740562,Male,Sedentary,18.867965024784596,Normal,18.867965024784596
5496,Annually,22,33.23704997778829,1.6806944052495918,Female,Low Active,11.76643666196425,Underweight,55.671796
5497,Monthly,27,66.35473660169735,1.8137605652178785,Male,Low Active,20.170284274910287,Normal,49.647472
5498,Annually,40,3.82649381179418,1.7976971390355165,Male,Low Active,1.184044325510567,Underweight,67.918569
5499,Monthly,46,91.95758626212266,1.6832490468998773,Male,Sedentary,32.4556871749716,Obesity,32.4556871749716
