,Area_name,Area(Sq.Mt.),Soil,Distance_from_city,Budget,Passenger_traffic,Revenue,Time_to_build
5199,"261 Rebekah Unions Suite 905
Jeremyshire, LA 19549",30733,Sand,68.17022913,39952900,86389196,875554324.2,16.87
5200,"730 Lee Rue
Paulchester, ME 91339",30627,Loam,20.28827254,39815100,106371463,1120227607,16.81
5201,"120 Tiffany Knoll
Elizabethview, NC 83707",30754,Sand,80.62649147,39980200,106582349,1416617553,16.88
5202,"4757 Pacheco Lodge
North Albertport, NV 05284",30853,Loam,14.05421455,40108900,130685740,888426200.8,16.94
5203,"975 Black Loop Suite 118
West Madisonbury, FL 63695",30702,Clay,48.28913529,39912600,146183877,1140096034,16.86
5204,"294 Samuel Street Suite 150
Williamschester, TX 09277",31060,Silt,98.34039329,40378000,116837234,1743185999,17.05
5205,"391 Lucas Turnpike Apt. 263
South Anthony, TN 52163",31202,Silt,57.28173862,40562600,139881885,1482064872,17.13
5206,"575 Mckinney Passage Suite 592
Jessicamouth, MI 13421",31114,Loam,28.50163862,40448200,77029690,1240977125,17.08
5207,"79484 Johnson Inlet Apt. 954
Anthonyport, AL 73750",30781,Clay,12.00232329,40015300,123931152,1239664930,16.9
5208,"11960 Simpson Centers Suite 140
West Ivan, NV 89068",30881,Silt,25.90272372,40145300,77527051,1360585595,16.95
5209,"1704 Taylor Ports
South Micheal, MS 38696",31072,Silt,97.92287698,40393600,83897406,1245281801,17.06
5210,"PSC 7369, Box 9614
APO AP 34152",31073,Sand,62.37139488,40394900,81194924,1852571208,17.06
5211,"4538 Robert Ville
Davetown, NJ 98086",30780,Clay,71.36880158,40014000,120948711,1561759571,16.9
5212,"403 Cain Manor
Lake Whitneyborough, OR 70971",30602,Loam,45.34211342,39782600,90909934,1078704292,16.8
5213,"USS Mcneil
FPO AA 80483",30664,Clay,26.53468565,39863200,115922484,1174493943,16.83
5214,"205 Angela Stravenue
Dianaland, AL 10801",30790,Clay,72.46616634,40027000,148061565,1184581492,16.9
5215,"307 Michelle Loop
Nelsonfort, OK 17187",30990,Loam,76.26491123,40287000,145205108,1814509860,17.01
5216,"PSC 4199, Box 2616
APO AE 19868",31002,Silt,65.78462717,40302600,147029307,945758247.2,17.02
5217,"95309 Kevin Park Suite 816
Meghanborough, SD 34356",30516,Clay,71.01895475,39670800,104296801,1364312578,16.75
5218,"1450 Beck Well Suite 216
East Christopherfurt, NE 17358",30880,Loam,11.25989676,40144000,133495478,1189130793,16.95
5219,"197 Kathleen Stream
Port Christine, NE 53073",30845,Loam,63.51069261,40098500,113647607,1810131576,16.93
5220,"0578 Rose Lodge
North Lauraport, HI 22980",30801,Silt,52.68054928,40041300,76273866,1683883199,16.91
5221,"669 Anita Highway Suite 828
Campbellburgh, WV 19889",31129,Loam,10.72357777,40467700,133298282,1099900302,17.09
5222,"Unit 8493 Box 2482
DPO AA 23473",30703,Loam,27.61975777,39913900,108410437,1157783267,16.86
5223,"22256 George Islands
West Chelseaburgh, WY 64976",30679,Loam,40.93076447,39882700,90779996,1624595255,16.84
5224,"96745 William Pike Suite 010
Maryland, WV 99290",31038,Sand,88.78156905,40349400,138332722,1413340669,17.04
5225,"0796 Smith Loop
Port Vincentmouth, WY 63484",30536,Sand,10.76236779,39696800,89516491,1705801545,16.76
5226,"066 Cobb Parkways Apt. 156
West Haleymouth, OK 66399",30905,Silt,36.77405016,40176500,156740002,1176432600,16.97
5227,"1047 James Fields Apt. 127
East Joeland, MD 85386",30641,Sand,48.42172756,39833300,122381508,1681005120,16.82
5228,"32498 John Inlet Suite 404
Port Samuel, WV 76662",30769,Sand,22.29258115,39999700,114048984,962639917.2,16.89
5229,"247 Michele Course
West Cynthia, ME 43195",30873,Silt,79.21357064,40134900,125572764,1317174127,16.95
5230,"498 Walker Coves
Ashleyview, NM 82628",30868,Clay,58.05531589,40128400,144957532,997536777,16.95
5231,"099 Elizabeth Cape
East Anthony, NC 63331",30985,Loam,44.25407781,40280500,96679843,1772298876,17.01
5232,"183 Fuller Circles Suite 910
Jillside, WI 87582",30946,Clay,87.24680759,40229800,94572515,1815954298,16.99
5233,"986 Damon Path
Port Douglas, CA 94235",31002,Loam,96.90479782,40302600,80009745,1537054772,17.02
5234,"0919 Antonio Passage
Carpentershire, AK 61465",30830,Clay,49.74295756,40079000,83565763,1343204891,16.93
5235,"247 Green Courts Apt. 765
New Douglastown, MA 61607",30741,Silt,90.83831257,39963300,87223330,1493165368,16.88
5236,"746 Alexandra Green
West Marissaberg, ME 62512",30809,Sand,17.55317397,40051700,112318166,1099317441,16.91
5237,"046 Anderson Crossing
Brownton, ND 28471",30737,Clay,53.58839334,39958100,133697730,1192934841,16.87
5238,"19604 Griffin Vista
South Matthew, IN 82176",31069,Silt,75.93861417,40389700,148055378,1089578854,17.06
5239,"USNV Wall
FPO AE 65312",30841,Loam,88.09055229,40093300,124640733,1035688124,16.93
5240,"36141 Vanessa Lock Suite 215
Michaelburgh, DE 05582",30591,Clay,72.45008264,39768300,100251602,1414597192,16.79
5241,"3881 Baker Wells
South Robertstad, RI 60610",30497,Sand,54.00923795,39646100,135019620,1514970506,16.74
5242,"3854 Mitchell Roads
West Eric, OK 54916",30961,Loam,92.86958276,40249300,149917262,1659039278,17
5243,"1023 Danny Dam
New Yolandaborough, NY 26181",31217,Clay,16.47830941,40582100,99331113,1389154894,17.14
5244,"26349 Alvarez Islands
Port Loriville, WV 53297",30974,Silt,89.27309223,40266200,72723516,1547710326,17
5245,"2636 Jose Curve Apt. 623
Spencerhaven, AL 62020",31083,Sand,94.60049456,40407900,93834337,1411367403,17.06
5246,"USS Thomas
FPO AP 65884",30591,Silt,34.08124168,39768300,133342785,1126907859,16.79
5247,"670 Gaines Station Suite 509
Millertown, TN 09411",30925,Clay,60.76885413,40202500,119917260,1360001247,16.98
5248,"USNV Bolton
FPO AP 31413",30682,Loam,36.11803169,39886600,142299573,884434839,16.84
5249,"32827 Chase Neck Apt. 846
East Lisa, VA 78931",31032,Clay,88.79089553,40341600,89819098,1519333355,17.04
5250,"85551 Costa Mountain
South David, NE 81641",30813,Sand,13.30505748,40056900,130479475,1188857623,16.92
5251,"65573 James Springs
Campbellhaven, VT 32732",30972,Sand,6.542215028,40263600,93901897,947144888.8,17
5252,"413 Madison Road Apt. 830
Gaineschester, TX 25263",30653,Clay,23.7722451,39848900,157417999,1625836438,16.83
5253,"49033 Greg Inlet
South Jasonbury, FL 40883",30933,Sand,75.32394391,40212900,98430899,1241503405,16.98
5254,"14417 Garrett Expressway
Williamsmouth, KS 82483",30788,Sand,85.93107739,40024400,141302759,1638268930,16.9
5255,"98331 Coleman Ranch
Hendrickschester, MA 59254",30465,Clay,43.20574354,39604500,72578754,1552414903,16.73
5256,"2262 Samuel Run
New Craig, NH 76679",30585,Sand,38.60932113,39760500,85936983,1828369373,16.79
5257,"7141 Schultz Shores
Maryborough, FL 99629",30758,Clay,87.76717936,39985400,78085477,1837601622,16.89
5258,"1690 Jones Garden Suite 553
Lake Feliciastad, MO 14125",31125,Sand,97.90734798,40462500,115421695,1616868308,17.09
5259,"4136 Hernandez Island
South Stephen, CO 32056",30802,Sand,16.85744187,40042600,75403370,1659525733,16.91
5260,"937 Graves Junctions
Martinezbury, NM 83300",31220,Clay,47.26987268,40586000,137637126,1745369235,17.14
5261,"PSC 0794, Box 5471
APO AE 98878",31036,Loam,30.2342774,40346800,88654923,1845785854,17.04
5262,"2203 Klein Shores
Port Jessicaland, MN 13275",30624,Loam,85.20852975,39811200,117418705,1697503715,16.81
5263,"3996 Mendoza Divide
Thomastown, IA 73167",30662,Silt,72.40129546,39860600,134371364,1052452490,16.83
5264,"502 Summers Islands
North Robertville, ND 04066",30799,Clay,9.366240008,40038700,128129075,1174673161,16.91
5265,"628 Christopher Drives
Moralesfort, IN 34283",30756,Sand,52.07680796,39982800,130111079,1719781230,16.89
5266,"02108 Barnes Manors Suite 522
Kirkburgh, WV 16742",30851,Silt,60.74126672,40106300,106609807,1024344631,16.94
5267,"37491 Veronica Ridge Suite 090
Francisside, MI 60611",30835,Silt,48.77463273,40085500,153621009,942254308,16.93
5268,"08834 Brown Shore
North Adamberg, MA 87644",30861,Loam,56.01791177,40119300,151818042,1033067391,16.94
5269,"90674 Yesenia Estate Suite 921
Rogerland, KY 67039",31030,Loam,22.72206465,40339000,78208572,1515593227,17.04
5270,"78807 Brown Walks Apt. 344
Stevenshaven, TN 10764",30591,Sand,83.39452385,39768300,138086487,1862365208,16.79
5271,"91836 Bennett Hills Suite 006
Hayestown, LA 86033",30635,Sand,60.72279197,39825500,79839800,1086342019,16.82
5272,"3468 Stewart Spring Apt. 226
East Royfort, CA 67546",30659,Clay,79.07129759,39856700,77522836,1771177947,16.83
5273,"81244 Cooper View Apt. 102
Laneton, OK 37157",30885,Loam,69.23932266,40150500,134443445,1133414166,16.96
5274,"244 Campos Springs Suite 779
East William, TN 58561",30972,Loam,67.27709192,40263600,145710960,1866906591,17
5275,"9606 Miller Overpass
Lake Carolburgh, NJ 58170",30988,Clay,57.10733978,40284400,85638447,1249118052,17.01
5276,"8366 Jennifer Overpass Apt. 716
East Larrymouth, LA 69620",30847,Silt,93.9196227,40101100,90840519,1407541618,16.94
5277,"857 Stacey Isle
North Robert, KY 84355",31024,Sand,18.84448327,40331200,145585713,1435292044,17.03
5278,"26889 Morrison Overpass Suite 030
Stephaniestad, MA 40957",30946,Loam,90.44714981,40229800,132546530,1059309848,16.99
5279,"538 Hailey Center Suite 713
Youngville, NH 82182",30927,Clay,41.68961806,40205100,128515436,1202319039,16.98
5280,"868 Hayley Gardens Suite 642
North Christophershire, MS 36316",31066,Sand,22.85130516,40385800,156557641,993534394,17.06
5281,"618 Mullins Lights Suite 191
New Matthewmouth, AR 57262",31088,Silt,11.95409882,40414400,94562563,1723590553,17.07
5282,"0143 John Well Apt. 915
Port Amyfort, HI 09003",30972,Loam,33.1679631,40263600,79239360,1135577177,17
5283,"502 Osborne Bridge Apt. 983
Markbury, AL 13881",31035,Clay,61.64964662,40345500,114420456,1174396676,17.04
5284,"41872 Powell Pines
Greenestad, ME 79485",31006,Sand,61.98497645,40307800,87669899,901084143.4,17.02
5285,"5338 Ashley Shoal
New Jennifer, NH 58978",31145,Sand,22.44316073,40488500,130509431,1172939718,17.1
5286,"5096 Stark River Apt. 350
Rodneyborough, GA 21354",30669,Loam,23.89893891,39869700,116368670,1562838409,16.84
5287,"951 Adams Trace
Jamesberg, LA 25651",31118,Sand,74.67697018,40453400,150313197,948823191,17.08
5288,"72876 Harrison Corner
East Carl, MS 09685",30615,Clay,18.49607097,39799500,88831342,1214417945,16.81
5289,"51524 Dawson Pine Suite 454
Richardborough, IN 20753",30998,Loam,63.20475838,40297400,129551719,1005967771,17.02
5290,"5009 Rebecca Ridges Suite 445
South Stephanieview, OH 29182",30968,Loam,8.645096616,40258400,147361621,1599927674,17
5291,"18201 Bonnie Roads
Garciaborough, KS 26883",30758,Loam,72.56924932,39985400,123770345,1168763356,16.89
5292,"46492 Martinez Isle
Royburgh, IN 78394",31536,Clay,54.71840219,40996800,115840971,1688586337,17.31
5293,"5261 Davis Fords Suite 448
Johntown, HI 76099",30439,Sand,21.01727629,39570700,143918174,1633545768,16.71
5294,"11915 Michael Lakes
Millertown, MN 70136",30882,Loam,31.6394773,40146600,74537738,893828146.4,16.95
5295,"822 Michelle Course
Jessicaport, NE 72446",30734,Sand,98.44506326,39954200,114605957,1663383849,16.87
5296,"972 Luna Plains Suite 535
East Michael, AZ 48993",30940,Loam,29.76605738,40222000,119929004,1641020537,16.99
5297,"8880 Schaefer Orchard
Danielleburgh, UT 60240",30684,Clay,61.43679422,39889200,92787525,1344343851,16.85
5298,"5126 Peter Ferry Suite 312
Alyssamouth, RI 08270",30973,Clay,46.87065609,40264900,141804855,1505520193,17
5299,"450 Wright Center Apt. 636
Hernandeztown, NE 91874",30915,Silt,51.63352393,40189500,127208635,1440164713,16.97
5300,"1122 Emily Light Apt. 527
Lake Jonathan, TN 80181",30845,Silt,71.67483382,40098500,83183298,1207075360,16.93
5301,"1050 Stafford Islands Suite 117
Obrienberg, WA 75765",30456,Clay,97.04470237,39592800,117714744,1380619505,16.72
5302,"2770 Buchanan Land Suite 967
East Allison, MO 73608",30705,Loam,57.46131562,39916500,96656163,1207641606,16.86
5303,"848 Hunt Courts Apt. 360
Barnesfurt, NY 90897",31068,Sand,13.49336097,40388400,135970370,1607462564,17.06
5304,"USNS Stein
FPO AE 92755",31113,Silt,7.403147266,40446900,95511550,1361756722,17.08
5305,"6171 Marcus Oval Apt. 371
Scottport, ME 25180",30979,Clay,63.15739599,40272700,97374042,1394711172,17.01
5306,"6676 Paula Cove Suite 702
Maryberg, RI 62254",31153,Loam,43.84842994,40498900,145396385,1623340797,17.1
5307,"652 Kevin Ridges Apt. 187
Orozcotown, MN 59023",30864,Sand,39.09659365,40123200,84940691,1191337511,16.94
5308,"35260 Jillian Inlet
New Denise, NE 13535",31172,Loam,95.17298835,40523600,71610560,862166020.6,17.11
5309,"982 Little Via Apt. 431
Sanchezshire, ID 15244",31056,Sand,10.66058503,40372800,100319092,929963298.2,17.05
5310,"101 Singh Key
Barbaraport, MS 94693",30605,Silt,87.31665411,39786500,119895523,1500602696,16.8
5311,"7633 Reynolds Shores Apt. 815
Lake Calebhaven, AL 68798",31224,Clay,89.80274738,40591200,107801371,1369829692,17.14
5312,"23798 Cook Keys Apt. 457
Lisaside, MT 80426",30794,Loam,69.34679044,40032200,98656875,1156078025,16.91
5313,"7537 Tiffany View
Alisonburgh, ND 90478",30640,Loam,72.45989597,39832000,145854953,1022005174,16.82
5314,"2042 Jessica Parkway Suite 037
Smithberg, IN 90696",31258,Sand,79.21050791,40635400,101619816,909930273,17.16
5315,"70118 Thomas Divide Apt. 713
Rogerschester, OH 94261",30860,Silt,51.45138637,40118000,126900501,1141278005,16.94
5316,"Unit 8657 Box 0829
DPO AE 27449",30817,Silt,35.71405189,40062100,129762789,1722172606,16.92
5317,"1463 Little Trail
South David, ID 32649",30781,Clay,36.99066788,40015300,132276579,1161677373,16.9
5318,"890 Johnston Land
Sarahtown, SD 20816",30661,Sand,77.20197101,39859300,79880998,1462322989,16.83
5319,"2121 Laura Station
South Gerald, AK 72109",30798,Clay,59.01623023,40037400,98945918,1627400044,16.91
5320,"PSC 2773, Box 6080
APO AA 94269",30455,Loam,34.14411842,39591500,134194931,1394756944,16.72
5321,"838 Schneider Valley Apt. 512
Lake Mary, WI 21255",30896,Clay,81.50378015,40164800,148242116,891878916.2,16.96
5322,"393 James Circles
Warrenberg, MN 08722",30894,Clay,96.37140986,40162200,153555409,977576463.4,16.96
5323,"158 Heather Mission
Christopherfort, OK 33725",30855,Silt,36.86222755,40111500,75909993,1370422382,16.94
5324,"192 John Way
South Larryside, OH 14566",31039,Sand,77.09885833,40350700,130474385,1328194737,17.04
5325,"1794 Love Mission
North Dennisstad, OH 02377",30713,Sand,99.21321596,39926900,106616870,978845801.2,16.86
5326,"9951 John Mills
Johnsonland, VT 39960",30805,Loam,21.80472866,40046500,101668158,1200355932,16.91
5327,"48692 Lucero Rue Apt. 595
Port Charles, SC 02620",31011,Clay,11.45482915,40314300,128067624,1774693131,17.03
5328,"4641 Dustin Roads Suite 488
Kellyview, PA 91054",30927,Clay,26.55092582,40205100,138566809,880725296.6,16.98
5329,"700 Holly Court
Alexisview, WI 74994",31059,Silt,52.3890779,40376700,91581689,1429038528,17.05
5330,"22379 Wood Ports
Jasonton, NM 33722",30911,Loam,33.87117789,40184300,72905905,1009094889,16.97
5331,"Unit 3924 Box 5634
DPO AA 59911",30932,Silt,95.75636876,40211600,87507191,1479711126,16.98
5332,"7141 James River
Davidtown, NE 68785",30724,Sand,29.33961704,39941200,158021794,1005121333,16.87
5333,"3107 Mary Fork
Hoffmanmouth, MI 18077",30824,Clay,71.5085275,40071200,81019371,1074436976,16.92
5334,"24867 Owen Lodge Apt. 590
Wrightberg, ME 17175",30812,Loam,73.72637161,40055600,95613826,1786167959,16.92
5335,"35299 Julia Corners
New Jacqueline, GA 71254",30939,Clay,62.30057417,40220700,141818341,1576603570,16.99
5336,"880 Keith Locks Suite 994
Allenville, MI 27764",31159,Sand,94.9824198,40506700,97949080,1233597535,17.11
5337,"1639 Case Isle Suite 495
New Cristinaborough, ME 25459",30866,Clay,26.24476874,40125800,132373041,1822120447,16.95
5338,"6597 Amy Streets Apt. 578
Jacobside, NJ 68787",30930,Clay,45.51256471,40209000,121685521,1145744860,16.98
5339,"PSC 6241, Box 7539
APO AE 28800",30993,Sand,67.24591612,40290900,78452875,1627927245,17.02
5340,"34825 Duncan Green Apt. 173
South Kimberlyhaven, CT 86822",30958,Sand,11.83965816,40245400,93662413,1799245226,17
5341,"934 Kimberly Lodge Suite 295
New Victor, UT 55092",30971,Silt,37.40647211,40262300,107102561,1238584522,17
5342,"PSC 2947, Box 3600
APO AA 07063",30909,Sand,8.420752369,40181700,109351564,930255265.6,16.97
5343,"0523 James Court Suite 481
Joshuaport, IL 41100",30821,Silt,59.79446491,40067300,92798494,1698285901,16.92
5344,"748 Allen Greens
Lake John, SC 98720",30852,Clay,80.28334433,40107600,140438324,1719226960,16.94
5345,"PSC 4643, Box 0327
APO AP 06349",31043,Clay,33.68064562,40355900,79899544,1319012838,17.04
5346,"743 Ryan Ridges Suite 119
North Jenniferstad, MN 47105",30937,Sand,90.79333115,40218100,80043700,1281152326,16.98
5347,"7347 Rivera Neck Apt. 059
Barbaraview, MD 15969",30805,Sand,81.91864071,40046500,115974519,1857427923,16.91
5348,"8545 Anthony Spurs Suite 308
Port Amandaview, DC 91319",30846,Loam,20.28193746,40099800,142011708,1676254216,16.93
5349,"946 Anthony Drive
Whitakershire, MS 16999",30715,Loam,45.89103703,39929500,155604558,1606599052,16.86
5350,"709 Wiggins Flats
Woodardville, WA 63366",31098,Loam,12.94610739,40427400,99942553,949034458.2,17.07
5351,"35465 Michael Rapid Apt. 720
East Josephmouth, MN 57638",30727,Sand,93.53117042,39945100,83814266,909707076,16.87
5352,"495 Robinson Extension
Stephanieborough, AL 35818",30920,Clay,65.58185276,40196000,145187004,1708463673,16.98
5353,"80104 Anderson Path Suite 666
Reginafurt, VT 71480",30862,Sand,94.92519115,40120600,106142320,971835987.6,16.94
5354,"2824 Fred Pike Suite 941
South Robert, ID 26440",30913,Silt,69.83890278,40186900,77912273,1820002913,16.97
5355,"235 Norman Inlet Suite 196
Marytown, NC 77270",30639,Loam,95.78113566,39830700,139746812,1644132680,16.82
5356,"6467 Jones Ville
Allenberg, PA 02855",30962,Clay,61.83456806,40250600,139276885,1243200658,17
5357,"7782 Hawkins Crest Suite 768
Hooverland, MD 27673",30769,Loam,74.69920398,39999700,118285359,1383331240,16.89
5358,"4539 Dougherty Rapid Suite 094
Thomasstad, WV 60457",30704,Loam,78.6910417,39915200,127629469,948184268.2,16.86
5359,"13901 Caleb Meadow
Woodfurt, DC 32458",31026,Loam,62.52600995,40333800,81664064,1673247646,17.03
5360,"97908 Wilson Grove
West Jack, TX 68691",31000,Sand,28.56999516,40300000,117843825,1740341278,17.02
5361,"6980 Andrew Shoals
North Joann, WI 16391",30671,Loam,20.15926969,39872300,131784337,1757172645,16.84
5362,"852 Lopez Parks
Burgessside, PA 54319",30859,Clay,63.53021052,40116700,115957059,1109289314,16.94
5363,"96949 Munoz Mews
Lake Bradton, NV 70713",30819,Clay,74.10522354,40064700,141442124,1475446890,16.92
5364,"039 Delacruz Coves
Alyssafurt, NM 58604",30689,Sand,67.79757594,39895700,103094977,1028930311,16.85
5365,"PSC 7544, Box 0331
APO AP 88425",31070,Loam,82.00346358,40391000,93331525,1704862136,17.06
5366,"39132 Barnes Islands Suite 941
Lake Clarenceport, MS 89257",30842,Clay,65.30410204,40094600,86796011,1495924385,16.93
5367,"3361 Thomas Dale Suite 648
West Steven, UT 92034",30807,Loam,55.44266475,40049100,143721866,1660946099,16.91
5368,"6185 King Isle
West Kristinville, NC 72108",30785,Clay,30.50778462,40020500,74708420,908719781.8,16.9
5369,"77822 Davis Skyway Apt. 647
Ingramton, AL 98066",30500,Silt,45.92819311,39650000,97951618,1100544688,16.74
