,Area(Sq.Mt.),Soil_type,Distance_from_city,Budget,Passenger_traffic
4883,59358.96,Clay,85.13,77166643.68,114269945
4884,57111.32,Sand,22.68,74244712.23,117827779
4885,32246.28,Sand,34.59,41920163.71,153299632
4886,17063.67,Loam,33.68,22182774.44,131383378
4887,5701.57,Loam,83.86,7412040.066,91116006
4888,58377.62,Silt,14.19,75890903.85,152772796
4889,2243.07,Clay,69.73,2915995.456,134374669
4890,7050.69,Clay,42.64,9165900.38,92977622
4891,12854.32,Sand,82.03,16710619.8,90691760
4892,9938.18,Sand,83.87,12919636.8,90220752
4893,32674.81,Clay,78.31,42477254.59,134469251
4894,27094.52,Clay,39.46,35222876.7,147440407
4895,14214.78,Sand,11.41,18479219.25,98672892
4896,5894.34,Clay,6.9,7662648.032,85203829
4897,8968.19,Loam,37.76,11658649.41,108183332
4898,34250.66,Sand,61.56,44525856.54,139160699
4899,5563.65,Loam,41.69,7232739.361,110764193
4900,41250.79,Silt,20.37,53626027.36,91707576
4901,8660.31,Clay,9.55,11258399.35,75753799
4902,5584.39,Loam,90.59,7259702.295,149162658
4903,54553.35,Loam,85.82,70919354.48,128903738
4904,9617.02,Sand,53.52,12502132.42,145669898
4905,13873.67,Loam,39.88,18035772.8,74501338
4906,56489.98,Clay,84.07,73436967.77,154575273
4907,38916,Loam,83.78,50590800.21,79236371
4908,9408.1,Sand,21.4,12230530.17,88788989
4909,54948.29,Sand,47.76,71432775.75,152144679
4910,44039.29,Silt,35.22,57251073.67,144759252
4911,38333.73,Clay,25.28,49833853.44,133431474
4912,49360.73,Loam,81.28,64168951.97,82301139
4913,55279.49,Loam,63.14,71863334.31,72169789
4914,60124.3,Loam,9.17,78161592.95,151230333
4915,54805.64,Silt,52.72,71247327.55,145553987
4916,2585.97,Silt,32.38,3361757.674,81343180
4917,51633.67,Sand,36.55,67123767.89,108509461
4918,47038.73,Loam,57.07,61150355.1,75641647
4919,39967.33,Sand,41.56,51957527.26,79510459
4920,5122.88,Loam,19.51,6659737.669,95636454
4921,57527.7,Silt,74.6,74786016.48,73576673
4922,58588.88,Sand,12.86,76165539.89,115053388
4923,43473.65,Loam,94.02,56515745.95,145892977
4924,12849.88,Loam,16.73,16704837.7,142415490
4925,2563.58,Clay,46.09,3332647.906,143800133
4926,36772.65,Sand,88.96,47804449.64,114210095
4927,22945.4,Sand,65.2,29829014.27,135220228
4928,59453.43,Loam,19.91,77289461.98,120815893
4929,15095.69,Loam,74.52,19624392.13,118400578
4930,7837.6,Loam,8.74,10188879.04,131965516
4931,40311.92,Clay,77.64,52405495.9,115417913
4932,4714.41,Loam,75.11,6128734.518,93122623
4933,19132.59,Silt,69.59,24872365.17,140726499
4934,23767.49,Silt,69.69,30897735.96,152839706
4935,58624.22,Silt,12.47,76211489.18,127133966
4936,44923.03,Clay,20.87,58399943.77,78465066
4937,9673.56,Silt,19.32,12575634.4,109999230
4938,31669.32,Sand,26.75,41170113.94,114879067
4939,11248.15,Sand,15.79,14622595.61,153885969
4940,49741.66,Clay,90.66,64664163.07,144061263
4941,50210.68,Clay,64.64,65273884.2,148298927
4942,6298.02,Clay,42.85,8187429.024,136685555
4943,9515.16,Silt,68.52,12369705.11,138975259
4944,6129.78,Silt,12.12,7968716.236,152277074
4945,28390.77,Loam,97.76,36907996.83,110629707
4946,3248.76,Clay,7.44,4223388.155,138945859
4947,48487.74,Sand,9.06,63034064.03,95716898
4948,23644.42,Sand,97.44,30737751.69,106497502
4949,12838.49,Clay,9.74,16690037.42,85250785
4950,9078.13,Sand,62.46,11801567.05,74191774
4951,28843.15,Loam,97.91,37496095.09,115346627
4952,32349.82,Silt,80.02,42054766,142606521
4953,9271.08,Silt,16.04,12052406.29,157080823
4954,12333.44,Loam,39.43,16033475.64,87124858
4955,38049.28,Silt,5.01,49464070.31,140971783
4956,9895.5,Loam,53.5,12864143.93,82588011
4957,49656.73,Clay,6.32,64553751.89,129542875
4958,53970.49,Clay,66.98,70161632.55,124925715
4959,17945.74,Silt,9.01,23329465.78,101897183
4960,52402.87,Clay,89.87,68123725.71,144912464
4961,39655.47,Loam,64.41,51552104.68,124494963
4962,53448.93,Loam,98.99,69483603.19,134452698
4963,10768.41,Loam,21.93,13998927.91,117709160
4964,2877.95,Clay,32.87,3741337.288,96253737
4965,40134.09,Loam,12.48,52174312.36,146202814
4966,54632.32,Clay,46.37,71022010.4,109210391
4967,15627.12,Loam,14.12,20315253.75,146326553
4968,42431.81,Loam,7.06,55161351.55,88519406
4969,12539.72,Loam,99.96,16301638.83,90758954
4970,56978.58,Loam,46.11,74072155.96,139652992
4971,37445.17,Loam,39.1,48678718.21,82286140
4972,34332.28,Silt,89.81,44631961.54,108679257
4973,51599.24,Silt,38.75,67079016.65,115903482
4974,57486.63,Loam,18.87,74732618.88,80369218
4975,23532.05,Silt,16.66,30591667.55,97685932
4976,9230.75,Loam,23.62,11999974.94,76845323
4977,40448.14,Silt,90.87,52582588.35,152744716
4978,27792.25,Silt,88.27,36129918.56,84868023
4979,4725.18,Clay,59,6142728.089,105725803
4980,4778.59,Sand,62.94,6212170.204,79869838
4981,45310.83,Loam,40.03,58904081.23,88508169
4982,3826.39,Loam,72.59,4974309.567,74757517
4983,41668.22,Loam,95.43,54168686.86,73260982
4984,8797.05,Clay,49.48,11436164.66,87493425
4985,24031.52,Silt,55.44,31240972.67,138774822
4986,47659.53,Loam,74.02,61957386.02,130798001
4987,16502.89,Silt,87.87,21453753.09,78621395
4988,53091.13,Loam,75.74,69018472.35,131649072
4989,54882.54,Sand,62.43,71347306.76,85211991
4990,29895.78,Sand,37.51,38864519.38,78820754
4991,31115.09,Sand,47.48,40449617.27,90978254
4992,19127.39,Loam,94.12,24865612.01,121592510
4993,14673.53,Loam,34.62,19075584.93,84231466
4994,40225.55,Loam,92.34,52293210.82,156216013
4995,9265.5,Clay,76.74,12045145.4,132506762
4996,4349.58,Silt,71.04,5654457.426,134939773
4997,19083.77,Loam,48.75,24808905.07,114768837
4998,24009.39,Loam,8.56,31212210.56,116452358
4999,59161.06,Sand,76.99,76909377.27,123983910
5000,35982.04,Clay,8.43,46776648.86,106539540
5001,44077.61,Clay,87.54,57300894.3,136002217
5002,49830.56,Clay,28.32,64779723.83,89341022
5003,21232.57,Loam,45.57,27602336.81,111432964
5004,14896.3,Sand,91.98,19365194.38,106664977
5005,45290.27,Sand,39.51,58877351.15,147394088
5006,49505.66,Clay,26.03,64357361.82,128303448
5007,27499.79,Sand,81.64,35749732,75104399
5008,33468.33,Sand,40.26,43508829.07,151506587
5009,16834.43,Clay,42.37,21884764.67,136751144
5010,8615.29,Clay,89.26,11199875.52,132035190
5011,6738.44,Loam,94.64,8759968.524,135684482
5012,50280.32,Loam,91.93,65364412.51,147191537
5013,29768.52,Loam,44.98,38699069.75,156568177
5014,9594.54,Clay,92.35,12472900.67,85166468
5015,9942.49,Sand,54.12,12925237.65,130966159
5016,54196.47,Loam,36.29,70455410.37,90861259
5017,48998.8,Loam,16.56,63698433.84,145162591
5018,32450.9,Loam,63.8,42186174.21,75054218
5019,26413.37,Sand,95.89,34337375.58,107645350
5020,42786.48,Silt,93.43,55622428.71,77829517
5021,47877.36,Sand,22.91,62240563.84,148546764
5022,59728.56,Clay,97.98,77647131.7,103625827
5023,6828.12,Silt,28.44,8876559.876,102167814
5024,29395.09,Clay,54.85,38213619.26,120040394
5025,22402.33,Loam,74.41,29123029.13,107343175
5026,44470.38,Silt,58.91,57811493.25,118008452
5027,58977.06,Sand,89.32,76670178.58,121475460
5028,59855.09,Clay,10.05,77811613.7,118361075
5029,45511.11,Clay,91.4,59164445.07,142980503
5030,57705.73,Silt,49.23,75017447.12,72715475
5031,2773.04,Clay,7.77,3604951.754,92303907
5032,49537.56,Sand,35.01,64398833.68,103169759
5033,17101.17,Sand,99.52,22231519.37,89697729
5034,10357.89,Silt,23.52,13465252.31,130653921
5035,32422.65,Silt,21.23,42149438.91,82779657
5036,21533.96,Loam,57.9,27994149.23,138448066
5037,5409.19,Silt,27.32,7031952.832,150878192
5038,47207.08,Clay,65.91,61369209.59,137517259
5039,38918.86,Loam,62.3,50594520.66,82846596
5040,42562.25,Loam,32.66,55330919.47,105825254
5041,37233.25,Loam,86.39,48403229.67,80654425
5042,33395.68,Sand,91.68,43414388.18,131667660
5043,43285.55,Clay,79.3,56271220.94,124114650
5044,59096.73,Sand,76.44,76825742.96,94098720
5045,16267.3,Loam,11.8,21147492.24,136833526
5046,26145.14,Clay,90.56,33988688.39,90410865
5047,7877.81,Clay,27.02,10241156.6,150335429
5048,56553.87,Clay,63.79,73520035.69,82058374
5049,56816.77,Clay,31.95,73861795.87,127907258
5050,48507.26,Clay,97.24,63059434.59,131923903
5051,10610.62,Sand,85.09,13793806.38,102572110
5052,18801.93,Silt,29.97,24442513.92,149197776
5053,20856.28,Clay,56,27113158.31,98429957
5054,56902.12,Silt,16.47,73972761.96,78586377
5055,8288.11,Silt,30.15,10774538.89,110416602
5056,47471.17,Sand,77.38,61712525.71,96530480
5057,51586.79,Silt,63.61,67062821.9,73447728
5058,3371.64,Sand,47.57,4383127.287,138662018
5059,19302.12,Loam,60.68,25092751.7,79865712
5060,9439.93,Silt,18.37,12271904.2,100209179
5061,29465.07,Sand,36.81,38304587.7,78434769
5062,9873.26,Clay,27.22,12835239.95,91657227
5063,29218.01,Silt,33.78,37983416.03,138590381
5064,2383.89,Sand,38.84,3099058.369,131446345
5065,48055.63,Loam,72.72,62472313.22,156994673
5066,28104.84,Silt,88.88,36536292.16,146781318
5067,38555.32,Loam,26.15,50121913.44,150683451
5068,23864.75,Loam,44.4,31024172.73,101505337
5069,41760.89,Clay,34.17,54289158.39,137881392
5070,6625.95,Clay,6.22,8613736.394,157091565
5071,34246.64,Sand,41.24,44520637.7,115547786
5072,60298.69,Clay,36.99,78388298.61,97893975
5073,57607.45,Clay,56.83,74889680.29,92925890
5074,54375.32,Loam,15.44,70687919.39,83730711
5075,50197.44,Sand,34.05,65256672.16,109833801
5076,40392.27,Loam,20.02,52509948.77,158188133
5077,53205.72,Sand,26.52,69167436.13,120629588
5078,15751.7,Loam,67.21,20477212.19,114375153
5079,12283.42,Sand,95.97,15968445.16,94904856
5080,14672.44,Loam,71.1,19074177.61,80418351
5081,55573.31,Sand,5.1,72245302.78,140952257
5082,32713.36,Loam,13.27,42527369.58,114203740
5083,11661.53,Clay,35.55,15159989.24,96148097
5084,46981.75,Clay,63.17,61076271.86,140661799
5085,3697.11,Loam,62.44,4806244.646,146052354
5086,59161.46,Silt,98.58,76909900.2,71673203
5087,7708.37,Clay,65.87,10020879.17,102781793
5088,56352.09,Loam,49.24,73257714.2,113401408
5089,23995.35,Clay,94.1,31193955.62,127781290
5090,34935.9,Clay,27.75,45416670.89,82850585
5091,53532.54,Clay,81.17,69592306.23,102615638
5092,46663.72,Loam,57.33,60662831.5,106152889
5093,32221.32,Clay,56.06,41887722.09,131590878
5094,55390.09,Sand,35.92,72007118.14,87787444
5095,48948.23,Silt,29.31,63632704.03,141419605
5096,58007.74,Clay,47.19,75410058.46,114317771
5097,24170.4,Loam,89.67,31421519.98,92923457
5098,27090.16,Loam,67.05,35217212.41,93701846
5099,58772.96,Sand,93.6,76404847.16,98817083
5100,23312,Clay,50.31,30305598.27,146065368
5101,4415.94,Loam,52.7,5740725.773,130900283
5102,32845.78,Loam,83.14,42699516.26,95505259
5103,26308.04,Loam,16.53,34200450.22,94943956
5104,25080.58,Silt,59.77,32604751.87,145032612
5105,10730.36,Clay,15.71,13949466.05,127622732
5106,54017.56,Sand,45.22,70222825.24,80086632
5107,39838.21,Loam,49.04,51789678.9,115308263
5108,9686.59,Loam,19.32,12592569.26,134547373
5109,23942.52,Silt,5.48,31125271.8,83933880
5110,41409.1,Silt,10.16,53831823.94,147606645
5111,19170.63,Clay,28.7,24921815.96,141991964
5112,50726.84,Loam,58.23,65944890.18,90319318
5113,48333.95,Clay,50.77,62834140.27,108012386
5114,19486.91,Silt,77.32,25332977.26,117738066
5115,31364.27,Loam,74.51,40773545.85,125143687
5116,56421.4,Sand,98.85,73347817.57,121319473
5117,19979.05,Loam,62.39,25972765.2,94182254
5118,51753.73,Clay,91.67,67279852.39,128557998
5119,30488.23,Clay,84.47,39634698.77,78214738
5120,31577.33,Sand,96.25,41050534.42,142203657
5121,56734.48,Sand,28.96,73754822.56,82936694
5122,43623.93,Clay,74.26,56711111.76,78714790
5123,7547.38,Sand,39.19,9811592.522,122700644
5124,37559.28,Silt,79.6,48827070.14,94733315
5125,20267.76,Sand,73.56,26348090.66,99849937
5126,19281.17,Sand,79.99,25065523.24,157870862
5127,31733.76,Clay,78,41253888.58,141455584
5128,24113.35,Sand,16.68,31347359.44,125929711
5129,13371.93,Loam,57.74,17383505.07,107417310
5130,30862.29,Sand,53.57,40120981.62,146524455
5131,3820.21,Clay,63.79,4966273.107,77960907
5132,41038.06,Silt,31.07,53349472.12,133319360
5133,55896.5,Silt,69.16,72665454,133442196
5134,34584.85,Silt,11.36,44960304.86,81939344
5135,29871.92,Silt,11.36,38833495.53,124207026
5136,18226.78,Loam,26.4,23694820.05,94473465
5137,52795.01,Clay,42.74,68633512.18,139216829
5138,31889.74,Silt,18.68,41456660.95,108848067
5139,53397.38,Clay,33.24,69416590.9,126642729
5140,29355.27,Loam,31.24,38161856.14,93362542
5141,19573.72,Silt,47.89,25445839.24,95092994
5142,59203.82,Sand,72.61,76964960.11,154951370
5143,57606.3,Sand,67.49,74888191.78,82626740
5144,10421.84,Silt,13.95,13548398.42,135059804
5145,56222.96,Sand,6.88,73089848.84,104863242
5146,2681.62,Silt,11.36,3486110.376,110195547
5147,9792.34,Clay,48.98,12730036.2,106159266
5148,47421.88,Loam,21,61648448.84,114826598
5149,45495.88,Clay,45.34,59144640.73,86358056
5150,46434.03,Sand,42.57,60364239.47,96529400
5151,36101.34,Loam,55.94,46931737.25,119055850
5152,35840.14,Clay,94.15,46592186.08,106404301
5153,1572.62,Loam,68.72,2044404.91,152314986
5154,55472.99,Loam,10.45,72114885.94,98109901
5155,40668.2,Silt,30.97,52868655.58,144439236
5156,9687.92,Loam,54.57,12594291.54,82089147
5157,54688.3,Silt,88.51,71094788.63,79821320
5158,49278.3,Loam,70.72,64061794.91,131713075
5159,46054.87,Clay,26.1,59871325.73,102974728
5160,56430.14,Silt,92.04,73359184.1,72863952
5161,39045.93,Silt,70.51,50759711.79,122892005
5162,35120.25,Silt,56.33,45656321.41,100348797
5163,16435.39,Loam,98.65,21366004.08,111499148
5164,8433.57,Clay,40.8,10963640.82,141097572
5165,40239.22,Clay,36.79,52310985.77,153237655
5166,5219.12,Loam,60.41,6784857.824,97262580
5167,3253.15,Silt,88.52,4229096.14,130018698
5168,3070.07,Clay,97.77,3991084.872,118918271
5169,14985.43,Loam,99.36,19481053.96,131968714
5170,8127.48,Silt,86.47,10565719.28,105541127
5171,4307.5,Loam,9.36,5599753.009,82162053
5172,57920.61,Clay,100,75296789.82,125450035
5173,18258.73,Sand,87.69,23736353.86,78294311
5174,30363.42,Clay,21.82,39472445.12,121710346
5175,43249.48,Clay,17.68,56224320.91,134103487
5176,55819.82,Clay,34.58,72565771.87,91659104
5177,16554.73,Sand,65.22,21521153.94,130230686
5178,38282.07,Clay,18.05,49766695.73,146879527
5179,40042.33,Loam,66.15,52055022.93,152820285
5180,53551.5,Silt,81.38,69616953.29,140283489
5181,11041.6,Loam,43.72,14354083.1,129888068
5182,56283.12,Silt,34.29,73168049.61,147202609
5183,60284.34,Loam,73.43,78369643.75,85902608
5184,36387.72,Clay,65.12,47304036.57,99767952
5185,15947.04,Clay,19.25,20731151.22,148766523
5186,51966.88,Loam,52.1,67556944.16,139556937
5187,37918.36,Silt,10.3,49293865,120990689
5188,35647.83,Clay,20.67,46342184.71,150237856
5189,25611.58,Clay,33.81,33295057.94,119906815
5190,44020.98,Clay,92.3,57227279.18,153093952
5191,45880.2,Clay,67.92,59644254.03,142517214
5192,49376.2,Silt,19.09,64189065.49,112241640
5193,25613.24,Silt,28.82,33297212.59,119445767
5194,21724.44,Loam,80.54,28241769.38,85577781
5195,35092.06,Sand,69.55,45619673.32,153393631
5196,35208.3,Sand,8.07,45770789.07,135187597
5197,35503.73,Loam,66.52,46154850.31,146156798
5198,14774.29,Clay,29.76,19206573.67,89537325
5199,28374.66,Silt,41.35,36887056.27,74199519
5200,8238.27,Loam,50.58,10709752.14,94934543
5201,32387.8,Clay,6.76,42104142.15,120052335
5202,59546.61,Clay,32.16,77410588.08,75290356
5203,47674.12,Sand,28.57,61976360.43,96618308
5204,11904.55,Sand,71.15,15475917.28,147727627
5205,35650.7,Loam,52.77,46345908.09,125598718
5206,59943.29,Clay,54.68,77926278.12,105167553
5207,11447.04,Sand,24.77,14881157.22,105056350
5208,25117.56,Loam,74.48,32652828.52,115303864
5209,30649.33,Clay,94.7,39844134.4,105532356
5210,11996.21,Silt,67.48,15595074.87,156997560
5211,11664.76,Clay,60.26,15164185.08,132352506
5212,37737.5,Loam,88.07,49058745.95,91415618
5213,20589,Silt,74.69,26765698.03,99533385
5214,60048.92,Silt,29.89,78063591.43,100388262
5215,46012.4,Sand,83.9,59816122.01,153772022
5216,28460.9,Sand,90.05,36999163.99,80149004
5217,35565.2,Sand,94.41,46234757.16,115619710
5218,40353.15,Sand,34.31,52459089.19,100773796
5219,47142.08,Clay,59.96,61284699.03,153400981
5220,33411.52,Loam,71.26,43434981.62,142701966
5221,19151.24,Clay,57.21,24896605.94,93211890
5222,44934.98,Clay,69.58,58415477.28,98117226
5223,19204.42,Sand,63.85,24965748.88,137677564
5224,15190.52,Clay,24.23,19747674.09,119774633
5225,31394.96,Clay,11.1,40813445.42,144559453
5226,41482.75,Sand,13.72,53927578.46,99697678
5227,25000.01,Sand,70.07,32500016.94,142458061
5228,15704.56,Loam,40,20415934.31,81579654
5229,24718.41,Silt,17.18,32133932.89,111624926
5230,48135.59,Clay,21.58,62576261.52,84537015
5231,38235.47,Silt,6.76,49706104.68,150194820
5232,30696.6,Silt,85.12,39905580.67,153894432
5233,57439.31,Loam,10.8,74671101.36,130258879
5234,26921.21,Sand,91.59,34997574.56,113830923
5235,3360.72,Sand,36,4368940.937,126539438
5236,21752.18,Silt,34.55,28277832.56,93162495
5237,3853.84,Silt,48.68,5009992.232,101096173
5238,40730.99,Clay,72.66,52950290.75,92337191
5239,12250.42,Clay,89.41,15925547.03,87770180
5240,22012.33,Loam,56.09,28616027.36,119881118
5241,51342.75,Clay,15.07,66745572.51,128387331
5242,5716.09,Loam,43.44,7430911.162,140596549
5243,2348.53,Loam,83.27,3053094.204,117724991
5244,52168.66,Loam,58.94,67819263.78,131161892
5245,19731.35,Silt,73.2,25650758.34,119607407
5246,33815.59,Silt,95.75,43960262.78,95500666
5247,27520.12,Loam,51.37,35776160.29,115254343
5248,33723.16,Silt,77.23,43840105.96,74952105
5249,47788.05,Clay,78.87,62124462.61,128757064
5250,47244.41,Clay,82.16,61417735.09,100750646
5251,26242.99,Clay,85.48,34115892.72,80266516
5252,58319.06,Clay,45.04,75814781.08,137782749
5253,43966.08,Clay,78.75,57155907.88,105212153
5254,34815.9,Silt,63.19,45260666.44,138836350
5255,17288.58,Clay,43.01,22475153.34,131560585
5256,19872.97,Sand,24.42,25834858.13,154946557
5257,9185.37,Silt,41.92,11940974.81,155728951
5258,53132.63,Loam,67.95,69072419.83,137022738
5259,25122.05,Sand,80.4,32658669.96,140637774
5260,59588.45,Silt,46.91,77464984,147912647
5261,3298.23,Clay,89.33,4287695.522,156422530
5262,52256.15,Sand,85.18,67932995.38,143856247
5263,15503.75,Clay,61.12,20154879.29,89190889
5264,18572.61,Silt,30.5,24144388.04,99548573
5265,37131.2,Silt,40.98,48270563.92,145744172
5266,33442.33,Clay,33.23,43475029.31,86808867
5267,26774.39,Silt,29.73,34806705.99,79852060
5268,12104.85,Silt,78.64,15736304.73,87548084
5269,45743.51,Sand,50.99,59466567.47,128440104
5270,27821.55,Silt,89.56,36168013.53,157827560
5271,11564.27,Sand,6.76,15033553.87,92062883
5272,34355.97,Silt,36.24,44662761.47,150099826
5273,34798.75,Clay,59.19,45238380.95,96052048
5274,21845.33,Loam,76.15,28398934.22,158212423
5275,24056.82,Sand,71.04,31273868.81,105857462
5276,17042.83,Sand,70.81,22155678.4,119283188
5277,14857.54,Sand,64.15,19314799.31,121634919
5278,24326.47,Sand,12.86,31624415.92,89772021
5279,23051.92,Sand,38.78,29967493.05,101891444
5280,26026.69,Clay,67.73,33834702.54,84197830
5281,39888.06,Clay,37.89,51854473.75,146066996
5282,56752.02,Sand,13.75,73777621.28,96235354
5283,38715.75,Sand,78.46,50330477.59,99525142
5284,25360.19,Silt,90.2,32968252.1,76363063
5285,48805.59,Sand,45.59,63447263.68,99401671
5286,52494.17,Sand,18.24,68242423.48,132443933
5287,35592.38,Silt,10.04,46270089.92,80408745
5288,58479.29,Silt,97.69,76023080.87,102916775
5289,48063.59,Clay,12.65,62482668.25,85251506
5290,49429.34,Clay,52.7,64258135.64,135587091
5291,10424.28,Clay,77.49,13551563.15,99047742
5292,48432.2,Sand,60.28,62961859.06,143100537
5293,57055.46,Sand,27.95,74172094.46,138436082
5294,15490.95,Silt,24.3,20138232.65,75748148
5295,48081.98,Clay,77.15,62506575.18,140964733
5296,32994.71,Clay,30.25,42893127.47,139069537
5297,30474.65,Clay,50.81,39617039.56,113927445
5298,52819.14,Sand,39.01,68664884.38,127586457
5299,5695.34,Sand,81.46,7403944.537,122047857
5300,7287.11,Clay,50.72,9473244.554,102294522
